,output,target,rel_error
506,10.11705,1.0,-9.11705
384,11.557731,1.0,-10.557731
178,11.697045,1.0,-10.697045
175,10.981231,1.0,-9.981231
174,10.877665,1.0,-9.877665
172,11.865826,1.0,-10.865826
389,11.273339,1.0,-10.273339
162,11.794751,1.0,-10.794751
161,11.777616,1.0,-10.777616
159,11.473157,1.0,-10.473157
307,11.430439,1.0,-10.430439
152,10.943932,1.0,-9.943932
145,10.950923,1.0,-9.950923
144,10.401066,1.0,-9.401066
405,11.279687,1.0,-10.279687
136,10.585502,1.0,-9.585502
412,11.068756,1.0,-10.068756
413,11.082413,1.0,-10.082413
459,10.784239,1.0,-9.784239
73,10.669002,1.0,-9.669002
78,11.536489,1.0,-10.536489
443,10.787733,1.0,-9.787733
87,12.139302,1.0,-11.139302
433,11.114014,1.0,-10.114014
180,11.767216,1.0,-10.767216
428,10.246995,1.0,-9.246995
425,11.499377,1.0,-10.499377
420,11.809677,1.0,-10.809677
117,11.767982,1.0,-10.767982
119,11.544293,1.0,-10.544293
122,11.177053,1.0,-10.177053
125,10.55249,1.0,-9.55249
427,10.480465,1.0,-9.480465
71,10.823462,1.0,-9.823462
383,10.70229,1.0,-9.70229
378,10.589623,1.0,-9.589623
314,11.080486,1.0,-10.080486
317,11.7993965,1.0,-10.7993965
290,10.4933,1.0,-9.4933
289,10.369286,1.0,-9.369286
281,10.303409,1.0,-9.303409
273,11.176985,1.0,-10.176985
261,11.463161,1.0,-10.463161
342,11.286282,1.0,-10.286282
348,10.974419,1.0,-9.974419
252,11.484049,1.0,-10.484049
251,11.115288,1.0,-10.115288
245,11.390204,1.0,-10.390204
241,11.832203,1.0,-10.832203
239,10.558497,1.0,-9.558497
356,10.31935,1.0,-9.31935
359,11.077825,1.0,-10.077825
360,11.658576,1.0,-10.658576
189,11.400475,1.0,-10.400475
376,11.315214,1.0,-10.315214
373,11.11143,1.0,-10.11143
198,11.588015,1.0,-10.588015
200,10.85035,1.0,-9.85035
203,11.532867,1.0,-10.532867
380,11.39932,1.0,-10.39932
209,11.090486,1.0,-10.090486
211,11.030029,1.0,-10.030029
216,10.305296,1.0,-9.305296
366,11.305227,1.0,-10.305227
220,11.276155,1.0,-10.276155
221,11.958305,1.0,-10.958305
365,11.197371,1.0,-10.197371
370,11.913496,1.0,-10.913496
70,10.753977,1.0,-9.753977
311,11.29338,1.0,-10.29338
41,11.262891,1.0,-10.262891
497,11.90834,1.0,-10.90834
20,11.775959,1.0,-10.775959
21,11.701571,1.0,-10.701571
23,10.96501,1.0,-9.96501
493,11.617601,1.0,-10.617601
503,11.326738,1.0,-10.326738
472,10.716309,1.0,-9.716309
64,11.296081,1.0,-10.296081
56,11.796728,1.0,-10.796728
5,11.603881,1.0,-10.603881
499,11.022535,1.0,-10.022535
474,10.952953,1.0,-9.952953
470,11.432405,1.0,-10.432405
13,10.193123,1.0,-9.193123
48,11.22885,1.0,-10.22885
278,11.157288,2.0,-4.578644
129,11.449854,2.0,-4.724927
246,12.200796,2.0,-5.100398
468,12.807912,2.0,-5.403956
121,11.838666,2.0,-4.919333
28,11.698704,2.0,-4.849352
467,11.300422,2.0,-4.650211
127,12.206865,2.0,-5.1034327
416,11.015099,2.0,-4.5075493
188,11.438476,2.0,-4.719238
69,13.308208,2.0,-5.654104
335,13.006475,2.0,-5.5032377
349,12.008826,2.0,-5.004413
182,12.174369,2.0,-5.0871844
149,12.124592,2.0,-5.062296
230,12.157103,2.0,-5.0785513
341,11.655249,2.0,-4.8276243
7,11.602342,2.0,-4.801171
34,10.690996,2.0,-4.345498
398,12.291658,2.0,-5.145829
37,10.497723,2.0,-4.2488613
260,11.388749,2.0,-4.6943746
476,11.336737,2.0,-4.6683683
164,11.928519,2.0,-4.9642596
190,12.328475,2.0,-5.1642375
284,12.417881,2.0,-5.2089405
154,10.987719,2.0,-4.4938593
195,12.027715,2.0,-5.0138574
299,12.939539,2.0,-5.4697695
300,12.421449,2.0,-5.2107244
439,13.71526,2.0,-5.85763
201,11.571597,2.0,-4.7857985
440,12.854161,2.0,-5.4270806
218,12.68551,2.0,-5.342755
94,13.158465,2.0,-5.5792327
19,12.770347,2.0,-5.3851733
303,13.461557,2.0,-5.7307787
1,10.853236,2.0,-4.426618
223,12.765097,2.0,-5.3825483
224,13.888901,2.0,-5.9444504
235,12.815491,2.0,-5.4077454
446,12.155518,2.0,-5.077759
442,13.438136,2.0,-5.719068
16,10.729471,2.0,-4.3647356
77,11.442667,2.0,-4.7213335
305,12.021981,2.0,-5.0109906
319,12.039245,2.0,-5.0196223
368,13.445093,2.0,-5.7225466
26,13.36809,2.0,-5.684045
354,11.935884,2.0,-4.967942
107,12.598356,2.0,-5.299178
