,output,target,rel_error
22,131.46155,71.0,-0.8515711
80,145.1555,80.0,-0.81444377
86,128.29237,87.0,-0.474625
62,141.00008,91.0,-0.5494514
127,137.72566,92.0,-0.49701807
40,144.1449,104.0,-0.38600862
122,181.07224,143.0,-0.2662394
104,187.60449,154.0,-0.218211
34,179.2767,155.0,-0.15662389
167,176.86368,156.0,-0.13374153
129,179.33826,163.0,-0.1002347
82,192.49677,178.0,-0.0814425
151,200.25136,192.0,-0.042975824
57,205.4205,202.0,-0.016933177
3,225.73575,205.0,-0.10114999
156,204.77643,215.0,0.047551498
175,256.42572,221.0,-0.16029738
60,261.20267,231.0,-0.13074748
177,229.56241,236.0,0.02727793
13,242.81271,255.0,0.04779328
121,257.54987,274.0,0.060036987
112,286.11707,289.0,0.009975553
16,285.73196,297.0,0.037939515
161,344.99835,298.0,-0.1577126
35,287.3448,301.0,0.045366153
30,289.19446,301.0,0.03922107
12,285.10092,304.0,0.06216802
128,252.34439,316.0,0.2014418
102,350.95413,318.0,-0.10362934
71,318.0579,329.0,0.033258688
124,313.9978,342.0,0.08187777
144,270.05917,344.0,0.21494426
75,356.0682,344.0,-0.035081998
23,391.93097,346.0,-0.13274847
24,364.0877,346.0,-0.05227661
115,361.28467,352.0,-0.026376897
99,376.69696,363.0,-0.037732672
7,359.081,363.0,0.01079616
56,378.9983,365.0,-0.038351484
25,326.20865,369.0,0.115965724
85,418.14557,371.0,-0.127077
96,354.74097,381.0,0.06892135
61,451.67285,403.0,-0.1207763
51,423.4023,445.0,0.04853413
65,447.3274,451.0,0.008143254
118,472.80853,457.0,-0.034591977
15,469.3639,465.0,-0.009384713
147,524.81195,473.0,-0.10953901
19,459.68488,479.0,0.04032385
67,516.19495,489.0,-0.055613387
139,486.44147,491.0,0.009284181
58,477.3215,491.0,0.027858447
47,486.94852,493.0,0.012274814
41,475.47177,505.0,0.05847174
73,496.23544,519.0,0.043862343
162,578.8845,531.0,-0.090178005
160,509.03427,535.0,0.048534073
98,488.7182,536.0,0.08821231
101,548.5689,545.0,-0.0065484564
21,534.70886,547.0,0.022470087
87,519.3369,548.0,0.0523049
27,517.7586,549.0,0.056906
94,497.50092,553.0,0.100360006
173,563.00977,578.0,0.02593466
158,578.59644,582.0,0.0058480487
92,617.64014,593.0,-0.041551664
72,536.5536,603.0,0.11019305
79,540.0504,605.0,0.107354686
44,650.9222,610.0,-0.06708554
140,593.5912,615.0,0.03481108
81,673.07776,630.0,-0.0683774
114,635.1674,635.0,-0.00026365265
38,607.83777,637.0,0.045780584
109,594.9369,642.0,0.07330702
165,615.948,659.0,0.06532929
36,615.2765,660.0,0.0677629
74,621.15454,660.0,0.058856755
8,665.55493,666.0,0.0006682708
159,647.05225,669.0,0.032806806
11,592.7477,671.0,0.116620444
78,682.6526,679.0,-0.0053793634
105,703.5347,689.0,-0.021095397
113,692.21277,693.0,0.001135976
28,664.66125,695.0,0.04365287
145,716.8874,698.0,-0.027059298
77,757.23303,702.0,-0.07867953
89,706.85767,713.0,0.008614774
6,762.8051,713.0,-0.069852896
111,672.3502,746.0,0.09872625
4,760.9152,755.0,-0.007834732
52,809.69904,757.0,-0.06961563
46,703.9387,758.0,0.07132095
108,694.6665,758.0,0.083553426
143,696.05536,763.0,0.087738715
91,764.8704,766.0,0.0014746444
48,744.63104,768.0,0.03042833
155,787.85297,783.0,-0.0061979135
31,761.55023,786.0,0.031106574
76,815.15,791.0,-0.030531004
130,809.86383,821.0,0.013564153
106,871.1283,840.0,-0.037057497
20,819.68164,840.0,0.024188522
120,830.71484,864.0,0.038524486
153,879.33167,870.0,-0.010726051
146,903.8921,885.0,-0.021346994
93,911.2352,886.0,-0.0284822
0,901.8637,900.0,-0.0020707871
45,877.00977,910.0,0.036253005
125,986.88446,912.0,-0.08211015
39,894.76904,913.0,0.01996819
64,929.4469,921.0,-0.009171443
166,969.2886,936.0,-0.035564717
117,1022.99817,970.0,-0.054637287
43,1001.858,989.0,-0.013000982
54,998.8772,990.0,-0.008966866
26,997.28406,994.0,-0.0033038808
18,958.5974,1005.0,0.04617173
116,1035.6478,1009.0,-0.026410136
169,1023.0856,1015.0,-0.00796608
178,967.0849,1032.0,0.06290223
134,1026.5104,1054.0,0.026081238
110,1102.2296,1056.0,-0.043778043
59,990.7034,1057.0,0.062721446
50,1063.6548,1072.0,0.0077847154
5,1070.3308,1073.0,0.002487595
132,1040.9934,1077.0,0.033432305
126,1013.9131,1084.0,0.064655825
168,1093.6775,1108.0,0.012926453
174,1130.4814,1113.0,-0.015706599
14,1059.5227,1115.0,0.04975542
131,1072.8258,1121.0,0.042974304
69,1061.3135,1141.0,0.069839194
152,1163.9373,1148.0,-0.013882627
53,1162.8457,1160.0,-0.0024531924
55,1140.2417,1167.0,0.022929136
149,1140.8364,1192.0,0.042922463
2,1191.2507,1233.0,0.03385991
63,1262.322,1267.0,0.0036921692
49,1293.1992,1300.0,0.00523137
137,1218.3679,1309.0,0.06923765
157,1269.0366,1315.0,0.03495314
42,1258.929,1349.0,0.06676875
66,1352.8326,1387.0,0.024634
119,1419.6364,1402.0,-0.012579424
32,1297.9551,1403.0,0.074871644
9,1432.0244,1409.0,-0.016340962
95,1505.4806,1428.0,-0.054258116
10,1441.6749,1436.0,-0.003951899
164,1344.4246,1453.0,0.07472501
1,1452.5837,1496.0,0.029021565
123,1488.831,1516.0,0.017921468
17,1532.2372,1526.0,-0.004087276
150,1568.9215,1554.0,-0.009602001
133,1535.3661,1562.0,0.01705116
163,1538.0272,1564.0,0.016606636
70,1508.2755,1567.0,0.037475742
88,1570.6714,1570.0,-0.00042763486
141,1670.2426,1675.0,0.0028402663
83,1692.3992,1694.0,0.00094500004
84,1757.0315,1695.0,-0.036596753
172,1741.7906,1735.0,-0.003913919
135,1774.4506,1741.0,-0.019213418
29,1806.8789,1776.0,-0.017386772
171,1710.5829,1802.0,0.050730918
107,1853.5627,1826.0,-0.0150946025
33,1850.824,1836.0,-0.00807406
136,1953.6724,1985.0,0.015782185
148,1947.39,1993.0,0.02288509
68,2017.9668,2051.0,0.016105901
97,2059.9414,2088.0,0.013438024
154,2104.229,2109.0,0.0022622077
138,2151.4563,2160.0,0.0039554173
179,2176.843,2164.0,-0.005934851
90,2050.9346,2215.0,0.07407017
170,2381.18,2381.0,-7.556978e-05
37,2424.5125,2452.0,0.011210256
100,2583.245,2505.0,-0.031235576
176,2252.6064,2560.0,0.120075606
142,2929.234,2799.0,-0.04652872
103,3107.325,3046.0,-0.020132946
