,output,target,rel_error
54,1.3270419,1.0,-0.32704186
26,1.0062805,1.0,-0.0062805414
122,1.44779,1.0,-0.44779003
123,0.8642684,1.0,0.13573158
29,1.582907,1.0,-0.58290696
30,1.5449498,1.0,-0.54494977
135,0.69787884,1.0,0.30212116
124,1.4255378,1.0,-0.42553782
33,1.1449231,1.0,-0.14492309
67,1.3282626,1.0,-0.32826257
121,1.4907678,1.0,-0.49076784
65,1.0407072,1.0,-0.04070723
63,1.425122,1.0,-0.42512202
61,1.3880534,1.0,-0.38805342
59,1.6404305,1.0,-0.64043045
132,1.1398859,1.0,-0.1398859
43,0.66696525,1.0,0.33303475
131,1.2799296,1.0,-0.27992964
128,1.2399354,1.0,-0.2399354
53,1.3855535,1.0,-0.38555348
130,1.1521809,1.0,-0.15218091
37,1.3818257,1.0,-0.3818257
50,1.2958738,1.0,-0.29587376
119,1.108366,1.0,-0.10836601
82,1.4453946,1.0,-0.44539464
1,0.9555277,1.0,0.044472277
106,0.91845304,1.0,0.08154696
3,1.2506706,1.0,-0.25067055
4,0.69431615,1.0,0.30568385
100,1.188879,1.0,-0.18887901
9,1.4685311,1.0,-0.46853113
10,1.5379381,1.0,-0.5379381
117,1.610609,1.0,-0.61060905
112,0.9875017,1.0,0.012498319
11,1.2829311,1.0,-0.2829311
97,1.4540436,1.0,-0.45404363
94,1.3027774,1.0,-0.3027774
92,1.1407216,1.0,-0.14072156
115,1.6324561,1.0,-0.63245606
19,1.2321428,1.0,-0.2321428
85,1.3633132,1.0,-0.3633132
137,1.2374227,1.0,-0.2374227
13,1.5212476,1.0,-0.5212476
49,1.3719661,1.0,-0.37196612
66,1.6788979,2.0,0.16055107
99,1.6183543,2.0,0.19082284
91,1.2933532,2.0,0.3533234
101,2.292106,2.0,-0.14605296
56,1.7111365,2.0,0.14443177
104,2.0956304,2.0,-0.047815204
142,1.5596892,2.0,0.22015542
12,1.422791,2.0,0.2886045
46,2.034194,2.0,-0.017096996
48,2.2687712,2.0,-0.13438559
45,1.9784565,2.0,0.010771751
140,1.5904906,2.0,0.20475471
25,2.0695248,2.0,-0.034762383
14,1.1778972,2.0,0.4110514
27,1.6787742,2.0,0.16061288
32,1.8411242,2.0,0.07943791
78,2.61542,3.0,0.1281933
96,3.1678462,5.0,0.36643076
68,1823.2969,1950.0,0.06497596
136,1884.8376,1975.0,0.045651823
133,2041.5333,2121.0,0.037466608
87,2053.2678,2124.0,0.033301402
93,2112.0813,2131.0,0.008877851
22,2091.1719,2144.0,0.024639985
107,2022.9116,2183.0,0.07333412
35,2158.9614,2185.0,0.011916968
38,2104.1338,2190.0,0.039208315
75,2110.5454,2190.0,0.036280636
8,2122.03,2207.0,0.038500212
111,2166.0247,2207.0,0.018566081
28,2283.7708,2207.0,-0.034785118
138,2179.068,2207.0,0.012656042
7,2205.5225,2208.0,0.0011220739
39,2250.2847,2209.0,-0.018689303
73,2183.8674,2219.0,0.015832612
86,2218.8054,2223.0,0.0018869006
62,2186.123,2225.0,0.017472789
72,2183.9858,2234.0,0.022387717
18,2204.5566,2245.0,0.01801486
24,2260.8604,2247.0,-0.006168381
40,2157.1226,2271.0,0.050144184
108,2327.355,2273.0,-0.023913322
110,2304.181,2276.0,-0.01238177
118,2229.1484,2277.0,0.021015178
6,2302.5205,2279.0,-0.010320539
83,2333.2148,2300.0,-0.014441237
58,2392.171,2305.0,-0.03781818
90,2389.6902,2330.0,-0.025618106
57,2316.5493,2341.0,0.010444547
88,2449.0835,2351.0,-0.041719906
2,2386.257,2353.0,-0.014133906
47,2522.0552,2403.0,-0.049544394
64,39762.79,39841.0,0.0019630766
51,40692.76,40229.0,-0.011528045
42,40546.234,40388.0,-0.003917856
81,41089.715,40665.0,-0.010444236
116,41162.285,40788.0,-0.009176355
127,40742.035,40831.0,0.0021788555
103,41178.55,40843.0,-0.008215625
20,40666.67,40853.0,0.004560941
17,40582.863,40898.0,0.007705431
109,40656.395,40930.0,0.0066847173
139,40846.67,40977.0,0.003180519
77,40854.402,40980.0,0.0030648524
134,40617.34,40993.0,0.009164007
113,40638.586,41005.0,0.008935839
0,40955.22,41056.0,0.0024547265
141,41156.27,41059.0,-0.0023690185
69,41186.71,41152.0,-0.00084348116
16,41112.145,41229.0,0.0028343028
126,41099.227,41252.0,0.003703419
102,40836.367,41258.0,0.010219419
114,41193.87,41263.0,0.0016753243
84,41200.24,41283.0,0.002004741
34,41197.332,41340.0,0.0034510877
70,41604.996,41363.0,-0.005850545
15,41499.73,41430.0,-0.0016830912
80,41616.31,41456.0,-0.0038669575
21,41445.633,41462.0,0.00039475152
98,41424.95,41476.0,0.0012308512
105,41872.74,41495.0,-0.009103224
52,41533.67,41535.0,3.1976044e-05
5,41341.863,41571.0,0.0055119367
23,41626.848,41661.0,0.00081976777
76,41424.86,41688.0,0.006312143
71,41740.152,41714.0,-0.00062694406
95,41648.016,41726.0,0.0018689636
89,41844.617,41755.0,-0.0021462624
31,41573.21,41771.0,0.004735081
79,41765.188,41776.0,0.00025882086
44,41855.48,41819.0,-0.000872342
36,41640.16,41821.0,0.0043241396
120,41795.957,41938.0,0.0033869753
55,42038.547,41944.0,-0.0022541215
60,42074.242,41976.0,-0.0023404371
74,42628.953,42270.0,-0.008491912
125,42363.652,42277.0,-0.0020496333
129,42328.47,42343.0,0.0003431795
41,42629.74,42641.0,0.00026410542
