,output,target,rel_error
52,95.0615,36.0,-1.6405972
165,110.942726,78.0,-0.42234263
87,103.45064,82.0,-0.26159313
70,112.377655,104.0,-0.08055437
21,99.902115,114.0,0.12366566
147,152.19647,127.0,-0.19839741
100,127.73058,130.0,0.017457053
117,160.0387,143.0,-0.11915172
136,143.96783,145.0,0.007118383
107,142.68408,155.0,0.07945754
31,190.069,164.0,-0.15895732
122,151.72238,169.0,0.10223443
41,194.06647,172.0,-0.12829341
67,153.716,174.0,0.11657469
139,152.79478,178.0,0.14160234
143,139.22404,180.0,0.22653309
96,176.99817,193.0,0.082911044
132,131.68135,197.0,0.33156675
11,207.3887,201.0,-0.03178459
60,192.9389,211.0,0.08559761
14,153.46997,215.0,0.2861862
141,189.80109,226.0,0.16017218
5,166.07124,235.0,0.29331386
159,261.29684,247.0,-0.057881963
90,251.94669,301.0,0.16296782
119,189.67336,316.0,0.39976788
162,331.11606,318.0,-0.041245468
103,283.54132,326.0,0.13024135
9,242.55496,328.0,0.26050317
19,253.92862,333.0,0.2374516
175,341.99466,341.0,-0.0029168897
112,285.77197,344.0,0.16926752
47,191.86563,344.0,0.4422511
135,383.56775,346.0,-0.10857731
24,359.7774,348.0,-0.03384312
172,334.824,352.0,0.04879544
35,354.03864,360.0,0.016559346
0,325.3636,362.0,0.101205565
97,280.8142,369.0,0.23898588
79,302.9817,375.0,0.19204883
86,348.82495,379.0,0.079617545
16,418.2477,435.0,0.038511008
71,372.2069,451.0,0.17470752
113,346.90613,453.0,0.2342028
95,435.27023,463.0,0.059891503
39,436.4707,465.0,0.061353326
74,508.0882,473.0,-0.074182235
83,522.4718,473.0,-0.10459155
64,366.41663,474.0,0.22696914
61,407.39758,479.0,0.14948313
23,424.7804,494.0,0.14012066
57,490.0382,504.0,0.027701968
2,507.2099,510.0,0.0054707844
140,435.1118,515.0,0.15512274
17,443.59558,526.0,0.15666239
10,401.4926,536.0,0.2509466
127,565.836,540.0,-0.047844443
32,517.4979,545.0,0.05046252
176,495.94684,562.0,0.11753231
88,506.09692,567.0,0.10741283
78,553.23804,572.0,0.032800633
161,523.08325,609.0,0.1410784
129,674.5975,614.0,-0.09869295
118,600.8779,615.0,0.022962715
72,582.98987,620.0,0.05969376
82,563.4936,634.0,0.11120885
30,563.16565,637.0,0.1159095
102,604.3882,644.0,0.06150903
178,574.7001,659.0,0.12792099
65,608.2202,661.0,0.07984839
89,558.9716,663.0,0.15690555
169,671.50183,669.0,-0.0037396578
149,681.16345,671.0,-0.015146725
18,636.8707,679.0,0.06204606
158,587.82947,685.0,0.1418548
108,542.66943,692.0,0.21579562
145,602.6919,695.0,0.13281742
133,573.0757,698.0,0.17897466
4,626.81104,699.0,0.10327463
33,605.78424,706.0,0.14194867
120,753.8658,713.0,-0.057315264
125,700.50073,718.0,0.024372239
137,620.37305,719.0,0.1371724
167,721.1479,721.0,-0.00020511537
134,780.0511,724.0,-0.077418625
53,645.93713,730.0,0.11515461
92,625.22845,731.0,0.14469431
45,762.4059,740.0,-0.03027822
66,659.7025,757.0,0.12853037
94,723.5956,757.0,0.04412737
85,700.52356,759.0,0.077044055
111,590.9141,763.0,0.2255385
153,842.3314,775.0,-0.08687925
124,705.67566,786.0,0.10219382
6,788.7297,791.0,0.0028701955
91,738.35175,794.0,0.070085965
8,856.8026,806.0,-0.06303053
62,752.5429,812.0,0.07322302
173,731.5912,824.0,0.112146616
146,883.7185,837.0,-0.055816613
1,731.9278,840.0,0.12865739
84,834.1916,842.0,0.009273646
46,798.3386,845.0,0.055220563
28,811.70746,851.0,0.046172198
73,755.94507,866.0,0.12708421
36,860.4231,872.0,0.013276266
177,854.7278,880.0,0.028718429
43,819.2483,883.0,0.072198994
48,855.91614,894.0,0.0425994
105,859.0061,899.0,0.044487093
101,960.0267,936.0,-0.025669523
168,1066.3514,970.0,-0.09933138
56,990.8692,977.0,-0.014195703
142,924.3695,978.0,0.054836906
114,952.49524,990.0,0.0378836
109,982.52466,1019.0,0.035795234
55,893.7751,1031.0,0.13309886
174,930.7379,1037.0,0.10247067
179,994.0533,1054.0,0.05687544
25,1054.5262,1079.0,0.022681886
110,979.69904,1141.0,0.14136806
152,1185.5736,1148.0,-0.032729626
7,1122.9556,1149.0,0.022667045
75,1183.2692,1166.0,-0.014810605
29,1230.4216,1172.0,-0.049847808
27,1339.6377,1246.0,-0.07515064
80,1329.2195,1307.0,-0.01700037
150,1347.5946,1332.0,-0.011707661
40,1373.0375,1359.0,-0.010329268
157,1492.0825,1369.0,-0.08990688
13,1344.822,1385.0,0.02900937
49,1262.8438,1391.0,0.09213246
50,1400.0057,1421.0,0.014774288
138,1448.9999,1427.0,-0.015416873
81,1429.2341,1436.0,0.004711608
