,output,target,rel_error
71,2.8568769,1.0,-1.8568769
58,2.901513,1.0,-1.9015131
94,2.7014346,1.0,-1.7014346
87,2.833679,1.0,-1.833679
33,3.16926,1.0,-2.16926
37,3.1330478,1.0,-2.1330478
73,3.0150862,1.0,-2.0150862
39,2.8862472,1.0,-1.8862472
72,2.8855033,1.0,-1.8855033
70,2.7978215,1.0,-1.7978215
69,3.1633084,1.0,-2.1633084
44,2.8675609,1.0,-1.8675609
68,2.9047298,1.0,-1.9047298
64,2.8020349,1.0,-1.8020349
61,2.9640594,1.0,-1.9640594
60,3.0644226,1.0,-2.0644226
20,2.6771524,1.0,-1.6771524
104,3.1677692,1.0,-2.1677692
25,2.966442,1.0,-1.9664421
1,2.8780265,1.0,-1.8780265
117,2.947906,1.0,-1.947906
135,3.2111065,1.0,-2.2111065
4,2.8191705,1.0,-1.8191705
113,2.77274,1.0,-1.7727399
126,2.8499525,1.0,-1.8499525
106,2.9326124,1.0,-1.9326124
110,3.1080508,1.0,-2.1080508
19,3.6180363,2.0,-0.80901814
123,2.9136646,2.0,-0.4568323
132,3.5080185,2.0,-0.75400925
133,3.3961353,2.0,-0.69806767
43,3.2356524,2.0,-0.6178262
134,3.658897,2.0,-0.82944846
139,3.2057087,2.0,-0.6028544
131,3.3381357,2.0,-0.66906786
74,3.4551373,2.0,-0.7275686
34,3.0166554,2.0,-0.5083277
31,3.5948184,2.0,-0.7974092
92,3.77345,2.0,-0.88672495
29,3.0878062,2.0,-0.5439031
27,3.2079792,2.0,-0.6039896
98,3.1155481,2.0,-0.55777407
99,3.2018714,2.0,-0.6009357
23,3.3179932,2.0,-0.6589966
22,2.7693272,2.0,-0.38466358
102,3.0021389,2.0,-0.5010694
16,3.0426102,2.0,-0.5213051
83,3.4331033,2.0,-0.71655166
120,4.5016384,3.0,-0.50054616
107,4.103325,3.0,-0.36777496
53,3.4185636,3.0,-0.1395212
0,3.3329682,3.0,-0.110989414
142,3.5239751,3.0,-0.17465837
108,4.6177473,4.0,-0.15443683
129,4.9386086,5.0,0.012278271
46,1961.5017,2008.0,0.02315652
136,1994.1738,2033.0,0.019097969
3,2008.4514,2047.0,0.018831747
47,2023.5256,2051.0,0.013395595
67,1963.0828,2057.0,0.04565738
40,2049.7441,2079.0,0.014072082
6,2059.7703,2091.0,0.014935312
100,2099.687,2107.0,0.003470806
24,2096.795,2121.0,0.011412106
111,2098.359,2129.0,0.014392256
80,2102.7202,2145.0,0.019710856
52,2090.5422,2166.0,0.03483738
138,2207.4666,2167.0,-0.018673997
51,2190.2446,2168.0,-0.010260438
101,2178.3223,2174.0,-0.0019881628
30,2157.5393,2178.0,0.009394257
93,2156.685,2181.0,0.011148529
32,2116.487,2192.0,0.034449335
36,2199.1123,2195.0,-0.0018734874
89,2175.6318,2195.0,0.0088237645
96,2245.393,2198.0,-0.021561904
9,2202.9028,2199.0,-0.0017748213
124,2157.597,2208.0,0.02282748
85,2179.1228,2210.0,0.013971582
119,2219.6675,2211.0,-0.003920163
26,2243.0752,2211.0,-0.014507099
7,2189.79,2214.0,0.0109349415
18,2214.6843,2216.0,0.00059371564
41,2150.6926,2220.0,0.031219538
115,2269.48,2221.0,-0.021827996
81,2219.7268,2222.0,0.0010230393
125,2217.3862,2224.0,0.0029738173
12,2260.7695,2225.0,-0.016076194
14,2198.9392,2233.0,0.015253377
59,2274.5264,2253.0,-0.009554535
103,2264.3833,2255.0,-0.004161109
11,2220.5432,2262.0,0.018327491
90,2284.2156,2283.0,-0.00053244684
114,2301.3423,2300.0,-0.00058360223
45,2299.2856,2314.0,0.00635884
112,2333.0913,2315.0,-0.00781482
77,2310.474,2321.0,0.004535062
121,2372.1174,2327.0,-0.019388668
50,2339.9648,2331.0,-0.0038459217
95,2375.5552,2337.0,-0.016497722
116,2387.512,2342.0,-0.019432947
128,2392.9102,2352.0,-0.017393773
105,2443.173,2360.0,-0.035242837
140,2455.7695,2368.0,-0.037064835
54,2392.9092,2371.0,-0.009240481
49,2449.6348,2397.0,-0.0219586
63,40358.836,39990.0,-0.009223204
122,40661.926,40388.0,-0.0067823557
8,40358.883,40536.0,0.00436938
42,41318.51,40812.0,-0.012410853
57,40650.273,40892.0,0.005911341
141,40673.195,40930.0,0.006274241
2,40687.17,40972.0,0.006951775
79,40787.957,41063.0,0.006698073
55,41187.918,41241.0,0.001287118
5,40900.86,41257.0,0.008632247
91,41305.69,41304.0,-4.095018e-05
35,41377.957,41326.0,-0.001257248
118,41544.04,41356.0,-0.004546839
28,41454.82,41383.0,-0.0017355029
15,41169.6,41402.0,0.0056132176
13,41396.445,41445.0,0.0011715451
75,41471.227,41461.0,-0.000246655
88,41529.8,41487.0,-0.0010316673
127,41514.64,41620.0,0.0025314603
78,41588.715,41639.0,0.0012076456
66,41651.16,41673.0,0.0005240766
130,41662.965,41686.0,0.0005525873
21,41721.703,41718.0,-8.876564e-05
109,41806.04,41738.0,-0.0016301466
82,41612.344,41752.0,0.0033448997
38,41666.39,41776.0,0.0026237404
137,42002.96,41787.0,-0.005168137
17,41561.61,41804.0,0.005798264
56,41975.555,41824.0,-0.0036236297
62,41822.633,41831.0,0.00020002361
65,41944.344,41993.0,0.0011586753
97,42049.145,42048.0,-2.7219636e-05
84,42237.36,42066.0,-0.004073584
10,42414.754,42097.0,-0.0075481366
48,42182.973,42148.0,-0.00082975836
76,42445.5,42338.0,-0.00253909
86,42580.344,42483.0,-0.0022913576
