,output,target,rel_error
23,181.81567,91.0,-0.99797446
18,166.72765,92.0,-0.812257
134,171.49153,104.0,-0.648957
62,155.61682,114.0,-0.36505982
41,212.1105,117.0,-0.8129103
135,209.28732,145.0,-0.44336084
121,199.89427,156.0,-0.28137353
139,266.5459,164.0,-0.62527984
3,215.5763,174.0,-0.23894422
174,231.98015,179.0,-0.2959785
148,271.22205,185.0,-0.4660651
82,221.44994,192.0,-0.15338509
16,251.0996,193.0,-0.30103415
86,298.86755,203.0,-0.47225395
4,229.34167,213.0,-0.076721475
24,235.39864,220.0,-0.0699938
26,257.70178,220.0,-0.17137174
169,292.17065,220.0,-0.32804844
119,315.17352,221.0,-0.42612454
95,255.70216,226.0,-0.1314255
175,282.03824,229.0,-0.23160803
167,237.56285,231.0,-0.02841061
88,312.0374,243.0,-0.2841046
6,276.9318,269.0,-0.02948622
40,276.79227,279.0,0.007913022
108,377.99585,284.0,-0.3309713
14,309.71146,297.0,-0.042799518
131,310.6673,301.0,-0.032117266
85,401.93887,318.0,-0.26395872
19,338.26263,326.0,-0.03761544
105,449.6036,346.0,-0.2994324
151,460.7608,357.0,-0.2906465
21,397.22095,363.0,-0.09427258
125,376.73224,366.0,-0.029323056
66,350.50592,369.0,0.050119456
71,369.45712,372.0,0.006835691
145,357.09256,373.0,0.04264729
91,433.42398,387.0,-0.11995861
147,473.71808,435.0,-0.08900708
177,486.65363,445.0,-0.093603656
27,387.74054,453.0,0.14406061
180,458.32516,461.0,0.0058022453
154,458.8467,479.0,0.042073674
31,558.1126,489.0,-0.14133458
102,396.55826,499.0,0.20529407
99,400.27002,503.0,0.20423456
156,496.29172,507.0,0.021120872
38,519.1552,507.0,-0.023974778
100,473.45343,513.0,0.07708883
168,518.8164,513.0,-0.0113380235
73,481.33893,515.0,0.065361306
68,437.82828,536.0,0.18315619
101,605.20544,540.0,-0.12075082
52,534.19293,547.0,0.023413287
76,653.85266,566.0,-0.15521671
110,587.85046,572.0,-0.027710602
46,514.209,572.0,0.10103324
56,710.9497,614.0,-0.15789855
29,587.8533,617.0,0.04723943
136,646.314,620.0,-0.04244198
2,590.93494,634.0,0.06792597
48,500.88528,671.0,0.25352415
47,674.3136,686.0,0.01703557
115,566.4143,692.0,0.18148221
12,690.9927,693.0,0.0028965718
127,596.8285,699.0,0.14616811
22,787.34143,703.0,-0.119973585
109,625.8932,706.0,0.11346574
60,812.1166,713.0,-0.13901344
122,757.14813,718.0,-0.054523863
