,output,target,rel_error
18,109.589485,87.0,-0.25964925
7,108.835754,92.0,-0.18299733
11,117.30893,104.0,-0.12797047
46,118.82888,137.0,0.1326359
30,181.2366,164.0,-0.105101235
10,186.43602,174.0,-0.07147138
69,183.61949,181.0,-0.014472329
117,209.61893,220.0,0.047186695
14,241.63518,221.0,-0.093371846
167,247.24281,229.0,-0.07966294
4,243.96405,232.0,-0.051569182
29,213.60526,235.0,0.09104147
100,221.32591,238.0,0.07005919
31,267.38156,247.0,-0.08251644
43,250.71082,252.0,0.0051158117
170,282.6663,269.0,-0.050804053
55,311.39713,284.0,-0.096468754
139,284.9237,289.0,0.014104824
163,289.813,301.0,0.037166152
41,305.7051,301.0,-0.01563159
83,343.20364,320.0,-0.07251139
39,324.08145,326.0,0.005885118
61,278.65372,344.0,0.18996012
96,322.78903,344.0,0.06165979
147,323.22983,360.0,0.10213937
109,392.14,363.0,-0.08027552
120,405.77332,395.0,-0.027274216
174,400.0226,399.0,-0.002562941
173,427.86826,432.0,0.009564223
113,398.50427,434.0,0.08178739
102,448.2817,435.0,-0.030532662
126,456.34924,437.0,-0.044277444
168,438.74063,453.0,0.031477634
81,446.09573,467.0,0.044762883
179,502.00302,473.0,-0.06131717
166,514.1948,473.0,-0.08709265
73,467.48395,484.0,0.034124076
63,482.20193,488.0,0.011881281
22,494.521,488.0,-0.013362697
78,526.9732,507.0,-0.03939488
67,524.1069,513.0,-0.021650823
75,549.23987,522.0,-0.052183654
158,485.71152,526.0,0.07659408
60,533.2489,530.0,-0.0061300024
90,554.3918,531.0,-0.044052325
104,533.65344,535.0,0.0025169302
57,546.2849,536.0,-0.019188268
165,501.16864,536.0,0.06498388
52,531.1308,537.0,0.010929612
23,490.01337,548.0,0.10581502
124,524.30884,553.0,0.05188275
98,503.75604,555.0,0.092331454
129,545.4172,555.0,0.017266352
85,533.8032,562.0,0.050172202
2,527.1044,566.0,0.06872019
33,594.0259,566.0,-0.049515687
157,590.1358,572.0,-0.03170595
70,643.33966,601.0,-0.07044869
49,587.1173,602.0,0.024722077
94,634.2008,615.0,-0.031220822
149,610.5265,620.0,0.015279856
58,649.8364,634.0,-0.02497859
42,674.1749,639.0,-0.055046834
59,643.26025,650.0,0.01036884
35,681.30566,674.0,-0.010839264
27,637.3849,675.0,0.055726092
92,679.914,679.0,-0.0013460993
37,687.8533,679.0,-0.013038691
140,614.15765,679.0,0.095496826
142,729.4922,681.0,-0.07120732
171,712.5722,692.0,-0.02972862
172,675.6588,692.0,0.02361443
56,672.84247,698.0,0.03604231
150,752.5421,702.0,-0.071997315
119,732.7146,703.0,-0.04226828
72,691.5914,718.0,0.036780823
13,669.3065,719.0,0.069114715
177,720.7394,721.0,0.00036147033
169,728.73676,722.0,-0.009330686
34,771.1282,724.0,-0.065094166
178,721.7313,739.0,0.023367628
89,775.86035,740.0,-0.048459936
136,736.9818,744.0,0.009433049
105,718.8663,746.0,0.03637229
16,729.1295,767.0,0.049374815
160,819.8274,771.0,-0.06332995
111,784.9788,794.0,0.0113616865
79,795.9677,799.0,0.0037951034
135,762.88477,806.0,0.053492848
12,803.05066,811.0,0.0098019
24,819.2567,842.0,0.02701103
95,875.7771,856.0,-0.023104088
156,796.7628,867.0,0.08101174
110,880.1395,894.0,0.015503885
134,894.281,899.0,0.0052491594
138,871.9013,911.0,0.042918436
20,970.6998,912.0,-0.064363845
44,914.98956,931.0,0.017197032
17,893.1618,935.0,0.044746734
3,1004.07764,958.0,-0.04809774
93,995.8188,962.0,-0.035154663
51,870.15485,965.0,0.09828513
144,1041.9586,980.0,-0.06322308
116,987.8299,989.0,0.0011831193
103,933.7185,998.0,0.064410314
71,928.4728,1009.0,0.07980894
40,1042.742,1025.0,-0.017309213
164,1113.1696,1026.0,-0.08496058
161,1040.313,1048.0,0.007334935
118,1000.57336,1049.0,0.046164572
45,1038.5994,1072.0,0.03115731
159,1061.696,1079.0,0.01603703
148,1104.6946,1082.0,-0.020974658
112,1137.1086,1093.0,-0.040355574
176,1066.2466,1108.0,0.03768359
175,1099.2483,1109.0,0.008793245
47,1111.1189,1153.0,0.036323592
143,1186.636,1164.0,-0.019446723
76,1156.5999,1166.0,0.008061876
97,1185.4302,1178.0,-0.0063074497
152,1136.1221,1218.0,0.06722326
146,1274.6846,1271.0,-0.0028989539
101,1269.669,1286.0,0.0126991095
0,1240.8746,1300.0,0.045481052
6,1368.1814,1304.0,-0.049218863
48,1287.8062,1307.0,0.014685423
50,1348.6553,1332.0,-0.012503959
153,1328.5103,1339.0,0.007834015
88,1314.987,1342.0,0.020128867
36,1276.3223,1349.0,0.053875268
155,1370.2155,1369.0,-0.0008878408
108,1356.4888,1395.0,0.027606618
107,1415.6965,1421.0,0.0037322075
154,1439.7043,1473.0,0.022603974
141,1463.2971,1507.0,0.028999921
19,1502.7397,1512.0,0.0061245067
123,1484.3826,1524.0,0.02599569
5,1484.9899,1540.0,0.035720866
62,1488.6484,1544.0,0.035849456
121,1603.4944,1582.0,-0.013586842
82,1534.7366,1593.0,0.036574658
122,1645.2656,1639.0,-0.003822834
91,1663.3129,1654.0,-0.005630512
145,1755.1924,1700.0,-0.032466106
74,1705.7126,1720.0,0.008306601
8,1743.2032,1741.0,-0.0012655066
87,1706.7983,1747.0,0.023011826
9,1716.8052,1747.0,0.017283814
32,1846.6484,1769.0,-0.043893974
54,1808.3806,1799.0,-0.00521435
1,1833.8154,1826.0,-0.004280082
86,1835.0454,1836.0,0.0005199291
133,1867.3347,1842.0,-0.013753918
25,1860.6808,1874.0,0.0071073715
64,1787.5396,1925.0,0.071408026
65,1990.9421,1953.0,-0.019427618
128,1956.1278,1957.0,0.00044567828
68,2035.0085,1993.0,-0.021078046
115,2013.0278,2000.0,-0.006513916
77,2012.0609,2000.0,-0.0060304566
66,1984.5383,2051.0,0.03240452
38,1991.3381,2071.0,0.03846541
53,2026.349,2088.0,0.029526342
114,2091.7068,2109.0,0.008199722
28,2120.1836,2122.0,0.0008559879
131,2098.774,2160.0,0.028345404
99,2124.394,2184.0,0.027292104
106,2164.3013,2250.0,0.038088325
137,2458.0757,2358.0,-0.042440917
162,2381.1677,2362.0,-0.00811504
132,2280.3496,2383.0,0.04307612
26,2364.8516,2391.0,0.010936193
125,2323.2297,2402.0,0.032793615
127,2614.3857,2500.0,-0.0457543
21,2385.3025,2560.0,0.068241216
15,2691.8257,2631.0,-0.023118846
151,2734.5913,2728.0,-0.0024161688
80,2872.4011,2799.0,-0.026224053
84,2676.4714,2805.0,0.045821235
130,2903.903,2869.0,-0.012165589
