,output,target,rel_error
30,1432.3572,65.0,-21.036264
161,1435.2417,92.0,-14.600453
80,1434.5231,102.0,-13.0639515
18,1435.2485,116.0,-11.372832
5,1435.9629,137.0,-9.481481
0,1437.545,145.0,-8.9141035
103,1436.1565,162.0,-7.8651633
2,1438.9915,172.0,-7.3662295
130,1438.6272,178.0,-7.0821753
99,1438.257,194.0,-6.413696
81,1440.1177,205.0,-6.0249643
51,1441.2095,213.0,-5.7662416
77,1441.1093,220.0,-5.5504966
168,1443.9926,221.0,-5.533903
160,1444.1062,243.0,-4.942824
40,1443.7517,247.0,-4.8451486
54,1444.1074,266.0,-4.428975
26,1443.6033,269.0,-4.3665547
150,1447.8544,293.0,-3.9414825
143,1447.9457,302.0,-3.794522
171,1442.731,311.0,-3.6390064
14,1445.8119,316.0,-3.575354
93,1445.3018,318.0,-3.544974
23,1447.4552,320.0,-3.5232975
78,1446.3663,320.0,-3.5198948
10,1444.8824,326.0,-3.4321547
55,1448.1445,338.0,-3.2844512
119,1449.7094,346.0,-3.1899114
15,1453.5684,348.0,-3.1769207
154,1448.0021,352.0,-3.1136422
134,1448.3513,375.0,-2.86227
91,1451.7069,383.0,-2.7903574
89,1452.1918,399.0,-2.6395783
114,1449.9453,410.0,-2.536452
122,1452.2406,446.0,-2.2561448
95,1449.6351,448.0,-2.2357926
4,1453.7268,451.0,-2.223341
19,1456.8038,462.0,-2.153255
175,1457.0836,481.0,-2.02928
86,1458.3682,484.0,-2.0131574
96,1454.9573,487.0,-1.987592
32,1453.3972,488.0,-1.978273
24,1455.1172,491.0,-1.9635788
115,1457.1759,505.0,-1.8854969
62,1456.0557,513.0,-1.8383151
71,1455.3203,530.0,-1.7458874
68,1457.0027,535.0,-1.7233695
21,1462.3999,540.0,-1.708148
11,1459.7562,550.0,-1.6541022
131,1462.087,567.0,-1.5786368
50,1461.9108,578.0,-1.5292574
159,1464.2019,609.0,-1.4042724
125,1467.8594,615.0,-1.3867632
142,1461.6201,616.0,-1.3727599
70,1468.6938,630.0,-1.3312601
9,1462.0043,650.0,-1.2492373
135,1463.9248,663.0,-1.2080314
94,1466.927,669.0,-1.192716
167,1469.8326,674.0,-1.1807606
123,1467.4586,675.0,-1.1740128
146,1465.0614,675.0,-1.1704613
43,1469.9065,679.0,-1.1648108
164,1465.6757,679.0,-1.1585797
137,1465.7665,698.0,-1.099952
179,1468.5764,699.0,-1.1009676
145,1468.0093,699.0,-1.1001563
108,1470.3975,731.0,-1.0114876
53,1469.4615,739.0,-0.98844594
41,1472.4384,740.0,-0.98978156
170,1469.9048,746.0,-0.97038174
34,1473.8726,749.0,-0.96778715
177,1476.7684,757.0,-0.9508169
109,1468.5266,758.0,-0.9373702
7,1468.9222,758.0,-0.93789214
151,1470.4067,761.0,-0.93220335
82,1469.1748,768.0,-0.912988
158,1469.3865,772.0,-0.90335035
20,1477.5186,793.0,-0.8632012
75,1480.3867,799.0,-0.8527994
140,1471.4862,816.0,-0.8032919
12,1474.9119,826.0,-0.7856076
149,1480.5046,826.0,-0.7923785
59,1476.4963,832.0,-0.774635
67,1475.2751,840.0,-0.75627995
163,1480.979,866.0,-0.7101374
46,1481.4304,868.0,-0.7067171
88,1481.8677,869.0,-0.7052562
174,1479.9153,872.0,-0.6971505
156,1485.6519,913.0,-0.62722
69,1483.4254,926.0,-0.60197127
17,1479.669,935.0,-0.58253366
126,1484.1218,936.0,-0.58560026
162,1482.1404,941.0,-0.5750695
49,1479.707,965.0,-0.53337514
166,1487.3777,971.0,-0.53179985
72,1489.0288,977.0,-0.5240827
153,1488.5498,981.0,-0.51738
84,1493.0613,1015.0,-0.47099632
176,1491.3179,1023.0,-0.45778874
6,1492.645,1024.0,-0.45766115
165,1484.594,1032.0,-0.43856007
8,1484.4316,1049.0,-0.41509214
102,1493.6699,1059.0,-0.41045317
25,1489.8237,1077.0,-0.38330895
117,1494.5598,1086.0,-0.3762061
39,1487.5703,1088.0,-0.3672521
90,1498.1058,1148.0,-0.30497023
29,1493.5304,1149.0,-0.2998524
144,1493.3746,1153.0,-0.29520783
52,1498.3898,1164.0,-0.28727645
42,1500.1866,1202.0,-0.24807541
31,1509.2527,1243.0,-0.21420167
48,1502.5034,1246.0,-0.2058615
138,1503.9725,1249.0,-0.20414133
116,1500.6162,1255.0,-0.19571012
100,1501.951,1257.0,-0.19486956
47,1507.3608,1271.0,-0.18596447
37,1503.5958,1286.0,-0.1692036
58,1510.8354,1300.0,-0.16218111
3,1507.3784,1304.0,-0.15596505
35,1504.7053,1307.0,-0.1512665
22,1496.3423,1309.0,-0.14311863
45,1506.4163,1327.0,-0.13520442
127,1513.0225,1359.0,-0.11333515
44,1510.2474,1378.0,-0.09597056
61,1507.7401,1382.0,-0.090984166
98,1507.9417,1387.0,-0.08719657
57,1511.2512,1391.0,-0.086449474
36,1510.5483,1395.0,-0.082830355
157,1511.6425,1402.0,-0.07820432
65,1511.7653,1403.0,-0.07752335
83,1515.2351,1418.0,-0.06857201
155,1516.3984,1420.0,-0.067886226
104,1513.4282,1428.0,-0.059823684
87,1509.0096,1431.0,-0.054514077
113,1513.9525,1445.0,-0.047718003
105,1520.2714,1457.0,-0.04342578
129,1511.7456,1475.0,-0.024912275
74,1518.4207,1483.0,-0.02388446
56,1517.0684,1496.0,-0.0140831275
172,1517.388,1504.0,-0.008901555
92,1519.97,1516.0,-0.0026187142
141,1524.3445,1516.0,-0.005504276
85,1520.8008,1526.0,0.0034070895
66,1516.7263,1544.0,0.017664302
133,1515.3995,1547.0,0.020426933
128,1521.603,1548.0,0.017052308
120,1519.9397,1554.0,0.021917827
132,1513.9176,1564.0,0.032021992
38,1527.1326,1593.0,0.041348044
178,1517.4237,1605.0,0.05456467
106,1524.9565,1607.0,0.0510538
124,1531.8745,1700.0,0.098897345
118,1537.0264,1718.0,0.10533971
97,1531.4211,1720.0,0.10963887
101,1537.8794,1735.0,0.11361418
107,1537.089,1776.0,0.13452196
16,1529.4656,1788.0,0.14459419
110,1538.6959,1857.0,0.17140768
139,1542.9182,1874.0,0.17667118
60,1542.5164,1883.0,0.18081978
76,1543.2495,1892.0,0.18432902
148,1539.9182,1925.0,0.20004249
111,1543.1779,1928.0,0.19959655
27,1544.7052,2000.0,0.2276474
152,1543.3173,2000.0,0.22834137
173,1552.0022,2087.0,0.25634778
73,1554.9158,2110.0,0.2630731
13,1556.3702,2122.0,0.266555
112,1561.6923,2184.0,0.28493944
64,1562.5269,2215.0,0.29457027
136,1569.9708,2336.0,0.32792345
169,1574.4061,2383.0,0.33931762
79,1581.4946,2502.0,0.36790782
63,1588.2161,2584.0,0.3853653
33,1587.0609,2637.0,0.39815664
121,1595.2316,2728.0,0.4152377
1,1606.131,2758.0,0.4176465
147,1601.8969,2781.0,0.4239853
28,1642.5267,3440.0,0.5225213
