,output,target,rel_error
71,1.3699282,1.0,-0.36992824
58,1.4139097,1.0,-0.41390967
94,1.2187021,1.0,-0.21870208
87,1.3514565,1.0,-0.35145652
33,1.6783468,1.0,-0.67834675
37,1.6344756,1.0,-0.6344756
73,1.530835,1.0,-0.53083503
39,1.4114078,1.0,-0.41140783
72,1.4014761,1.0,-0.40147614
70,1.3156384,1.0,-0.31563842
69,1.6758152,1.0,-0.6758152
44,1.3797026,1.0,-0.37970257
68,1.4054885,1.0,-0.4054885
64,1.2980707,1.0,-0.29807067
61,1.4735546,1.0,-0.4735546
60,1.5623623,1.0,-0.5623623
20,1.1937613,1.0,-0.19376135
104,1.666324,1.0,-0.666324
25,1.4843124,1.0,-0.48431242
1,1.394984,1.0,-0.394984
117,1.4703705,1.0,-0.47037053
135,1.7279757,1.0,-0.7279757
4,1.3389968,1.0,-0.33899677
113,1.2806294,1.0,-0.2806294
126,1.3674421,1.0,-0.36744213
106,1.450096,1.0,-0.450096
110,1.6242101,1.0,-0.6242101
19,2.1245182,2.0,-0.062259078
123,1.4035555,2.0,0.29822224
132,2.025667,2.0,-0.012833476
133,1.8862195,2.0,0.05689025
43,1.7486056,2.0,0.1256972
134,2.169262,2.0,-0.084630966
139,1.7178648,2.0,0.14106762
131,1.8483669,2.0,0.07581657
74,1.9617574,2.0,0.01912129
34,1.5446426,2.0,0.22767872
31,2.0938358,2.0,-0.046917915
92,2.2611494,2.0,-0.1305747
29,1.6009107,2.0,0.19954467
27,1.7233882,2.0,0.1383059
98,1.6249424,2.0,0.18752879
99,1.6991469,2.0,0.15042657
23,1.812523,2.0,0.0937385
22,1.2941462,2.0,0.3529269
102,1.5184661,2.0,0.24076694
16,1.5614201,2.0,0.21928996
83,1.9479133,2.0,0.026043355
120,2.9954338,3.0,0.0015220642
107,2.5823364,3.0,0.13922119
53,1.9314406,3.0,0.35618648
0,1.8455515,3.0,0.38481617
142,2.0264206,3.0,0.32452646
108,3.1223788,4.0,0.2194053
129,3.4358082,5.0,0.31283838
46,1959.5216,2008.0,0.024142627
136,1992.6033,2033.0,0.019870501
3,2006.6277,2047.0,0.019722674
47,2021.0969,2051.0,0.014579754
67,1960.7234,2057.0,0.04680438
40,2047.8105,2079.0,0.015002142
6,2057.7336,2091.0,0.015909305
100,2097.9287,2107.0,0.0043053105
24,2093.5625,2121.0,0.012936115
111,2095.4194,2129.0,0.01577293
80,2099.3127,2145.0,0.02129942
52,2087.6885,2166.0,0.036154903
138,2202.799,2167.0,-0.016520107
51,2186.0544,2168.0,-0.008327696
101,2174.266,2174.0,-0.00012240722
30,2154.501,2178.0,0.010789267
93,2154.1724,2181.0,0.012300613
32,2113.145,2192.0,0.03597399
36,2195.0894,2195.0,-4.070864e-05
89,2171.806,2195.0,0.010566784
96,2242.2002,2198.0,-0.02010928
9,2199.4736,2199.0,-0.00021538555
124,2153.5215,2208.0,0.02467324
85,2176.2314,2210.0,0.015279889
119,2214.5903,2211.0,-0.0016238499
26,2238.225,2211.0,-0.012313477
7,2186.7402,2214.0,0.01231245
18,2210.9688,2216.0,0.0022704196
41,2147.7776,2220.0,0.032532617
115,2265.2268,2221.0,-0.019913016
81,2215.6523,2222.0,0.002856731
125,2213.2812,2224.0,0.0048195818
12,2257.5806,2225.0,-0.014642951
14,2194.9893,2233.0,0.017022276
59,2268.2358,2253.0,-0.006762468
103,2260.2422,2255.0,-0.0023246952
11,2217.6914,2262.0,0.019588238
90,2280.4126,2283.0,0.0011333344
114,2296.2483,2300.0,0.0016311778
45,2294.7266,2314.0,0.008329057
112,2328.8657,2315.0,-0.005989513
77,2306.0564,2321.0,0.006438433
121,2366.2114,2327.0,-0.016850634
50,2335.2122,2331.0,-0.0018070177
95,2371.3286,2337.0,-0.01468918
116,2381.8027,2342.0,-0.01699519
128,2387.4448,2352.0,-0.015070078
105,2437.3496,2360.0,-0.032775257
140,2449.4976,2368.0,-0.0344162
54,2387.208,2371.0,-0.0068359375
49,2444.3105,2397.0,-0.0197374
63,40322.223,39990.0,-0.008307643
122,40628.27,40388.0,-0.0059490325
8,40321.21,40536.0,0.0052987235
42,41280.39,40812.0,-0.011476787
57,40612.37,40892.0,0.00683823
141,40636.03,40930.0,0.0071822316
2,40651.46,40972.0,0.007823369
79,40750.617,41063.0,0.0076074037
55,41149.203,41241.0,0.0022258644
5,40863.516,41257.0,0.009537397
91,41267.11,41304.0,0.00089314894
35,41337.816,41326.0,-0.0002859315
118,41501.805,41356.0,-0.0035255994
28,41415.277,41383.0,-0.00077996624
15,41132.36,41402.0,0.006512744
13,41357.625,41445.0,0.0021082158
75,41433.145,41461.0,0.0006718475
88,41490.324,41487.0,-8.012676e-05
127,41476.1,41620.0,0.003457435
78,41549.312,41639.0,0.0021539303
66,41612.152,41673.0,0.0014601218
130,41623.25,41686.0,0.0015053016
21,41682.168,41718.0,0.00085891056
109,41764.54,41738.0,-0.0006358489
82,41573.52,41752.0,0.0042747767
38,41628.203,41776.0,0.0035378416
137,41963.77,41787.0,-0.004230252
17,41523.883,41804.0,0.0067007267
56,41934.48,41824.0,-0.0026415568
62,41783.25,41831.0,0.001141498
65,41905.633,41993.0,0.0020805178
97,42010.47,42048.0,0.00089258107
84,42195.098,42066.0,-0.0030689312
10,42372.496,42097.0,-0.0065443167
48,42142.0,42148.0,0.00014235551
76,42404.746,42338.0,-0.0015765056
86,42540.17,42483.0,-0.0013457589
