,output,target,rel_error
172,112.93578,91.0,-0.24105257
116,104.55421,97.0,-0.07787842
26,113.62188,104.0,-0.09251808
52,122.49986,114.0,-0.074560195
99,137.21524,135.0,-0.016409189
112,147.05663,144.0,-0.021226564
85,182.30315,161.0,-0.13231768
46,205.69843,172.0,-0.19592108
21,182.74213,174.0,-0.050242107
177,199.62909,193.0,-0.034347612
130,224.74896,205.0,-0.0963364
6,232.79083,210.0,-0.10852777
173,234.2585,219.0,-0.06967351
129,259.81543,242.0,-0.07361748
57,238.29918,257.0,0.07276584
0,275.0588,279.0,0.014126139
81,311.6801,284.0,-0.097465195
171,302.22083,288.0,-0.049377866
40,312.72214,293.0,-0.06731105
118,339.48053,318.0,-0.067548834
102,329.0006,326.0,-0.009204326
80,304.10147,329.0,0.07567942
3,356.92902,365.0,0.022112284
2,391.08472,379.0,-0.031885795
61,416.36566,387.0,-0.07588026
157,419.6595,395.0,-0.062429074
149,401.0321,399.0,-0.005092994
76,384.54788,402.0,0.04341323
135,406.6385,406.0,-0.0015726325
51,440.96765,439.0,-0.0044821217
145,460.2862,441.0,-0.043732867
68,479.6988,479.0,-0.0014588549
117,483.71634,484.0,0.00058607623
101,514.76227,493.0,-0.044142533
84,530.3424,500.0,-0.060684815
115,457.76178,503.0,0.08993682
146,532.9198,504.0,-0.057380553
100,479.3017,505.0,0.05088773
54,501.71045,505.0,0.006513962
132,515.54724,507.0,-0.016858464
28,514.9153,519.0,0.00787036
64,558.5066,522.0,-0.069936
42,523.06573,535.0,0.022307038
86,538.0495,535.0,-0.005699999
153,565.0564,537.0,-0.05224655
32,590.8332,540.0,-0.09413554
96,581.02374,550.0,-0.056406803
62,543.545,555.0,0.020639671
90,571.0099,562.0,-0.016031828
138,555.2095,562.0,0.012082789
121,576.77893,570.0,-0.011892861
35,591.7677,582.0,-0.01678299
1,608.84326,591.0,-0.030191645
160,580.9451,603.0,0.036575243
150,595.927,609.0,0.021466335
75,645.385,609.0,-0.0597455
66,648.8951,615.0,-0.055113953
113,629.3532,616.0,-0.02167729
31,620.408,620.0,-0.0006580968
104,634.0046,632.0,-0.0031718002
175,643.5829,635.0,-0.013516355
163,573.3795,643.0,0.10827447
92,643.1765,660.0,0.025490131
97,675.732,673.0,-0.0040594274
48,679.2819,675.0,-0.0063435873
137,643.7388,679.0,0.05193112
94,679.39856,683.0,0.005272973
16,678.3905,695.0,0.023898557
70,710.9137,698.0,-0.018500997
131,694.0736,702.0,0.0112911565
58,733.00854,703.0,-0.042686407
155,681.5316,706.0,0.03465777
69,694.1436,719.0,0.034570772
127,748.0612,741.0,-0.009529309
10,757.3097,757.0,-0.00040910486
65,803.08215,757.0,-0.060874708
87,739.3262,761.0,0.02848072
41,726.9647,763.0,0.04722841
83,764.8437,766.0,0.0015095444
7,771.4391,768.0,-0.0044779778
128,816.0829,771.0,-0.058473263
124,797.8977,772.0,-0.03354625
114,814.02637,799.0,-0.018806467
166,820.41113,803.0,-0.021682607
77,806.38855,815.0,0.010566196
161,812.9486,815.0,0.002517045
82,841.8389,821.0,-0.025382373
8,836.9984,821.0,-0.019486496
36,826.9498,836.0,0.010825563
169,872.17126,840.0,-0.038299125
179,835.8898,840.0,0.00489313
123,792.2638,842.0,0.059069127
109,880.4718,866.0,-0.016711088
147,902.2265,896.0,-0.0069492203
162,916.40295,900.0,-0.018225504
139,924.74664,928.0,0.0035057724
71,961.72,960.0,-0.0017916361
63,969.8214,976.0,0.0063305213
9,983.48804,994.0,0.010575416
29,966.31744,995.0,0.02882669
18,1040.9822,1002.0,-0.03890437
170,1015.46063,1014.0,-0.0014404658
140,984.12415,1031.0,0.045466397
45,1037.4573,1037.0,-0.00044095988
37,1109.6423,1082.0,-0.025547443
56,1097.4673,1084.0,-0.012423695
20,1110.1073,1088.0,-0.020319209
98,1130.4954,1093.0,-0.034304995
23,1109.3193,1109.0,-0.00028794946
167,1120.816,1111.0,-0.008835319
55,1086.1116,1121.0,0.031122593
50,1150.4476,1129.0,-0.018997017
148,1129.295,1136.0,0.00590225
133,1088.7057,1141.0,0.045832
15,1143.8184,1148.0,0.0036425442
17,1171.8184,1149.0,-0.019859321
111,1176.1074,1166.0,-0.008668458
154,1215.9011,1172.0,-0.037458297
24,1155.0607,1176.0,0.017805554
141,1198.468,1202.0,0.0029384212
156,1286.9812,1246.0,-0.032890208
43,1255.6096,1249.0,-0.005291929
59,1268.8838,1271.0,0.0016649968
105,1340.9906,1292.0,-0.037918422
144,1366.5354,1304.0,-0.047956597
53,1282.6371,1309.0,0.020139737
134,1351.2849,1332.0,-0.014478162
12,1355.315,1348.0,-0.0054265144
19,1391.7871,1368.0,-0.017388238
22,1411.4098,1369.0,-0.030978663
38,1378.7686,1382.0,0.0023382383
152,1431.2264,1409.0,-0.01577462
108,1436.9397,1420.0,-0.011929364
158,1490.7798,1457.0,-0.023184478
27,1480.0044,1475.0,-0.0033928098
95,1481.8232,1507.0,0.016706541
60,1518.1094,1512.0,-0.004040592
34,1525.5583,1562.0,0.023330122
78,1560.8353,1593.0,0.020191258
174,1557.86,1593.0,0.022059018
125,1674.7224,1641.0,-0.020549916
74,1675.3524,1694.0,0.011008019
30,1738.5804,1695.0,-0.025711177
88,1727.4006,1744.0,0.009517984
119,1737.9396,1752.0,0.008025357
120,1773.3594,1763.0,-0.0058759926
106,1803.2622,1793.0,-0.0057234843
143,1759.1608,1802.0,0.02377316
107,1799.3014,1816.0,0.009195269
4,1853.6389,1826.0,-0.015136317
33,1862.5197,1836.0,-0.014444255
142,1883.1951,1857.0,-0.014106122
151,1862.2781,1863.0,0.0003875061
49,1883.3555,1874.0,-0.0049922457
73,1879.3555,1912.0,0.017073499
79,1988.0708,1957.0,-0.015876751
176,2038.5067,2000.0,-0.019253356
14,2033.1274,2051.0,0.008714071
93,2079.1196,2058.0,-0.01026221
103,2145.0967,2087.0,-0.027837412
