,output,target,rel_error
47,2207.1223,2008.0,-0.0991645
135,2215.2515,2033.0,-0.08964656
60,2213.4937,2034.0,-0.088246636
129,2210.3186,2041.0,-0.082958646
128,2214.6365,2047.0,-0.081893735
111,2212.56,2065.0,-0.071457654
133,2217.4053,2072.0,-0.07017629
171,2218.7847,2074.0,-0.069809385
45,2219.2559,2090.0,-0.061844908
73,2218.7703,2094.0,-0.059584655
112,2223.4893,2106.0,-0.055787873
182,2219.9377,2107.0,-0.05360121
166,2223.3037,2108.0,-0.054698154
195,2225.5144,2114.0,-0.052750427
190,2223.5608,2117.0,-0.050335754
71,2226.3232,2122.0,-0.049162697
139,2222.5625,2125.0,-0.045911763
155,2220.3228,2137.0,-0.038990527
150,2225.921,2145.0,-0.03772536
153,2226.9731,2145.0,-0.038215917
39,2226.4438,2149.0,-0.036037154
178,2226.172,2153.0,-0.03398612
191,2226.5227,2156.0,-0.032709975
196,2229.4492,2161.0,-0.031674787
18,2231.3154,2165.0,-0.030630684
184,2231.8323,2167.0,-0.029917985
44,2225.05,2167.0,-0.026788209
132,2227.2795,2168.0,-0.027342962
124,2227.3325,2168.0,-0.027367398
146,2229.6157,2169.0,-0.027946392
26,2227.2634,2170.0,-0.026388677
173,2223.5645,2173.0,-0.023269422
59,2230.5627,2176.0,-0.025074791
189,2227.1465,2178.0,-0.02256496
113,2229.2979,2180.0,-0.022613693
103,2230.3535,2184.0,-0.021224137
27,2229.0776,2184.0,-0.020639943
40,2230.7314,2187.0,-0.019996088
53,2228.74,2187.0,-0.0190855
75,2228.7876,2188.0,-0.018641498
23,2231.4502,2192.0,-0.017997352
38,2232.2583,2193.0,-0.017901642
145,2225.4155,2194.0,-0.014318837
2,2230.9648,2194.0,-0.01684815
49,2232.1533,2194.0,-0.017389845
61,2231.8691,2195.0,-0.016796876
185,2229.4224,2196.0,-0.015219656
57,2229.431,2199.0,-0.013838521
192,2232.0276,2199.0,-0.0150193665
94,2232.7173,2199.0,-0.015333008
13,2234.3054,2199.0,-0.016055215
95,2228.5728,2201.0,-0.0125273755
154,2230.7905,2202.0,-0.0130747175
74,2231.9517,2203.0,-0.0131419245
118,2233.8745,2204.0,-0.013554678
104,2230.3716,2206.0,-0.011047862
193,2231.655,2210.0,-0.009798656
172,2232.2615,2210.0,-0.010073066
181,2234.0723,2211.0,-0.010435217
109,2229.985,2211.0,-0.008586661
90,2229.8738,2214.0,-0.0071697286
17,2230.9968,2214.0,-0.0076769767
164,2228.9817,2219.0,-0.004498283
29,2234.9956,2220.0,-0.0067547774
126,2232.937,2220.0,-0.005827483
110,2232.7688,2221.0,-0.005298874
188,2233.599,2221.0,-0.0056727245
